id,name,link,Average prices,Cuisine,Meals,Restaurant features,Good for,Open Hours,Address,Location,Phone Number
834,MetaHouse,/Restaurant_Review-g293940-d4420219-Reviews-MetaHouse-Phnom_Penh.html,,International,,,,,"#37 Sothearos Boulevard, Songkhat Tonle Bassak, Khan Chamkarmon, Phnom Penh, Kingdom of Cambodia, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23224140
835,Casablanca restaurant,/Restaurant_Review-g293940-d10520587-Reviews-Casablanca_restaurant-Phnom_Penh.html,"US$3 -
US$15","Italian, French, Moroccan, Mediterranean, Asian, Vegetarian Friendly",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Waitstaff, Parking Available, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Cash Only",,"Monday
11:00 - 22:00


Tuesday
11:00 - 22:00


Wednesday
11:00 - 22:00


Thursday
11:00 - 22:00


Friday
11:00 - 22:00


Saturday
11:00 - 22:00","170 Street 63, Phnom Penh 12302, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 96 672 3660
836,San San,/Restaurant_Review-g293940-d6772760-Reviews-San_San-Phnom_Penh.html,,Japanese,,,,,"#48, Street 370, BKK1, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23218938
837,KOI Cafe Aeon Mall,/Restaurant_Review-g293940-d9783331-Reviews-KOI_Cafe_Aeon_Mall-Phnom_Penh.html,,,,,,,"132 Samdach Sothearos Blvd | Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",98500313
838,Taste of Asia,/Restaurant_Review-g293940-d3572596-Reviews-Taste_of_Asia-Phnom_Penh.html,"US$4 -
US$8","Chinese, Asian, Thai, Japanese, Vietnamese, Cambodian","Lunch, Dinner","Takeout, Seating, Waitstaff, Wheelchair Accessible",Child-friendly,,"Phnom Penh International Airport | Departure Lounge, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
839,Bun's Baguette,/Restaurant_Review-g293940-d10195521-Reviews-Bun_s_Baguette-Phnom_Penh.html,,French,,,,,"#128 D6,7,8 Sothearos Blvd | Tonle Bassac, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",17993322
840,Morocco Restaurant Cambodia,/Restaurant_Review-g293940-d8836580-Reviews-Morocco_Restaurant_Cambodia-Phnom_Penh.html,,Moroccan,"Lunch, Dinner","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Waitstaff, Parking Available, Street Parking, Validated Parking, Free Off-Street Parking, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Discover",,"Sunday
10:00 - 23:00


Monday
10:00 - 23:00


Tuesday
10:00 - 23:00


Wednesday
10:00 - 23:00


Thursday
10:00 - 23:00


Friday
10:00 - 23:00


Saturday
10:00 - 23:00","# 50, Sangkat Vealvong | Khan 7 Makara, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",85587477229
841,Chow Restaurant,/Restaurant_Review-g293940-d2154699-Reviews-Chow_Restaurant-Phnom_Penh.html,,"Asian, Contemporary",Dinner,"Waitstaff, Reservations, Seating",,,"The Quay Hotel | Sisowath Quay, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
842,Hide-Chan Ramen,/Restaurant_Review-g293940-d7825796-Reviews-Hide_Chan_Ramen-Phnom_Penh.html,,"Japanese, Fast food, Asian",,,,,"3123 St Samdach Sothearos, Tongkat Tonle Bassac, Chamon | 2nd Floor Aeon Mall, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 23 901 180
843,Sura,/Restaurant_Review-g293940-d6120741-Reviews-Sura-Phnom_Penh.html,,,,,,,"30 a, Street 29 Sangkat","Asia
  >  Cambodia
  >  Phnom Penh",077 848 707
844,veiyotonle,/Restaurant_Review-g293940-d2095991-Reviews-Veiyotonle-Phnom_Penh.html,,"Asian, Cambodian",,,,,"#237E0 Sisowath quay on the reiver front | 237Eo, Sisowath quay on the river front, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
845,Kenny Rogers Roasters,/Restaurant_Review-g293940-d8276605-Reviews-Kenny_Rogers_Roasters-Phnom_Penh.html,,"American, European",Dinner,"Seating, Wheelchair Accessible",,,"Aeon Mall, Sothearos Blvd | Second Floor of the Mall, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23 901 178
846,Domino's Pizza,/Restaurant_Review-g293940-d8334048-Reviews-Domino_s_Pizza-Phnom_Penh.html,,"Italian, Pizza",,,,"Sunday
08:00 - 22:00


Monday
08:00 - 22:00


Tuesday
08:00 - 22:00


Wednesday
08:00 - 22:00


Thursday
08:00 - 22:00


Friday
08:00 - 22:00


Saturday
08:00 - 22:00","Street 51 (Pasteur Street) | Corner of Street 288, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 18002020
847,Park Cafe Food and Beverage Co.,/Restaurant_Review-g293940-d4603351-Reviews-Park_Cafe_Food_and_Beverage_Co-Phnom_Penh.html,,"Chinese, Cafe, European, Asian, Thai, Cambodian",,,,"Sunday
06:00 - 21:30


Monday
06:00 - 21:30


Tuesday
06:00 - 21:30


Wednesday
06:00 - 21:30


Thursday
06:00 - 21:30


Friday
06:00 - 21:30


Saturday
06:00 - 21:30","#113, Mao Tse Toung Blvd | Shangkat Toul Svaiprey I, Khan Cham Kar Morn., Phnom Penh 855, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)012 23 28 23
848,BBQ Chicken (BKK),/Restaurant_Review-g293940-d8651732-Reviews-BBQ_Chicken_BKK-Phnom_Penh.html,"US$5 -
US$10","Steakhouse, Asian, Korean, Grill",,,,,"306 No. 150, Street | Corner with Street 51, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)023982090
849,Maya Cafe Ltd,/Restaurant_Review-g293940-d10262509-Reviews-Maya_Cafe_Ltd-Phnom_Penh.html,"US$3 -
US$5","Chinese, Indian, Asian, Malaysian, Halal",,,,,"Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",85512662620
850,Tom Yum Kung Restaurant,/Restaurant_Review-g293940-d7214369-Reviews-Tom_Yum_Kung_Restaurant-Phnom_Penh.html,,"Asian, Thai, Cambodian",,,,,"St. 432 | #59b, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",012 343 381
851,KFC,/Restaurant_Review-g293940-d10119586-Reviews-KFC-Phnom_Penh.html,,,,,,,"#69Eo Street Preach Sisovath Quay, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23992002
852,C' Cafe,/Restaurant_Review-g293940-d10400258-Reviews-C_Cafe-Phnom_Penh.html,US$5,"Asian, Cambodian",,,,"Sunday
07:00 - 20:30


Monday
07:00 - 20:30


Tuesday
07:00 - 20:30


Wednesday
07:00 - 20:30


Thursday
07:00 - 20:30


Friday
07:00 - 20:30


Saturday
07:00 - 20:30","#99, St. 45BT, Boeng Tumpun, Phnom Penh 12351, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",85583624444
853,Tonle Sap Bar,/Restaurant_Review-g293940-d9974107-Reviews-Tonle_Sap_Bar-Phnom_Penh.html,"US$7 -
US$100",,Dinner,"Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Free Off-Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Waitstaff",,"Sunday
16:00 - 00:00


Monday
16:00 - 00:00


Tuesday
16:00 - 00:00


Wednesday
16:00 - 00:00


Thursday
16:00 - 00:00


Friday
16:00 - 00:00


Saturday
16:00 - 00:00","Street Keo Chenda, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55976E+11
854,The Shop 102,/Restaurant_Review-g293940-d6920347-Reviews-The_Shop_102-Phnom_Penh.html,,"Vegetarian Friendly, Fusion",,,,,"102 # 1a, Street, Phnom Penh 12101, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)077666115
855,Pepper Lunch,/Restaurant_Review-g293940-d9878504-Reviews-Pepper_Lunch-Phnom_Penh.html,,,,,,"Sunday
10:00 - 22:00


Monday
10:00 - 22:00


Tuesday
10:00 - 22:00


Wednesday
10:00 - 22:00


Thursday
10:00 - 22:00


Friday
10:00 - 22:00


Saturday
10:00 - 22:00","364 Preah Monivong Blvd., Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",10800178
856,Goldfish River Restaurant,/Restaurant_Review-g293940-d1557336-Reviews-Goldfish_River_Restaurant-Phnom_Penh.html,,"Seafood, Asian, Cambodian",,,,,"Riverbank Sisowath Quay, opposite street 106, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",016 909 075/012 577 732
857,Bel Cibo Restaurant,/Restaurant_Review-g293940-d10088688-Reviews-Bel_Cibo_Restaurant-Phnom_Penh.html,"US$10 -
US$50",Italian,,"Takeout, Seating, Waitstaff, Parking Available, Validated Parking, Television, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations",,"Sunday
18:00 - 22:00


Monday
18:00 - 22:00


Tuesday
18:00 - 22:00


Wednesday
18:00 - 22:00


Thursday
18:00 - 22:00


Friday
18:00 - 22:00


Saturday
18:00 - 22:00","Street Keo Chenda | Sokha Phnom Penh Hotel & Residence, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55237E+11
858,Sweet Restaurant & Bar,/Restaurant_Review-g293940-d2414490-Reviews-Sweet_Restaurant_Bar-Phnom_Penh.html,,"Asian, Cambodian",,,,"Sunday
08:00 - 21:00


Monday
08:00 - 21:00


Tuesday
08:00 - 21:00


Wednesday
08:00 - 21:00


Thursday
08:00 - 21:00


Friday
08:00 - 21:00


Saturday
08:00 - 21:00","21B rue 294, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",012 999 119
859,Tarana Asian Kitchen,/Restaurant_Review-g293940-d3864529-Reviews-Tarana_Asian_Kitchen-Phnom_Penh.html,,"Chinese, Indian, Asian, Thai",,,,,"162E, Street 63, Sang Kat | Boeung Keng Kang - 1,, Phnom Penh 00, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)23726761
860,Kentucky Fried Chicken,/Restaurant_Review-g293940-d10413672-Reviews-Kentucky_Fried_Chicken-Phnom_Penh.html,,,,,,,"Street 51 | Corner of St.310, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
861,Salsa Cabana Buena,/Restaurant_Review-g293940-d10137044-Reviews-Salsa_Cabana_Buena-Phnom_Penh.html,"US$3 -
US$10",Mexican,"Dinner, Drinks","Takeout, Reservations, Outdoor Seating, Seating, Cash Only, Free Wifi",,"Sunday
18:00 - 23:00


Monday
18:00 - 23:00


Tuesday
18:00 - 23:00


Wednesday
18:00 - 23:00


Thursday
18:00 - 23:00


Friday
18:00 - 23:00","#48,St288, Boeung Keng Kang1 Phnom Penh | Boeung Keng Kang1, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55972E+11
862,Peking Canteen,/Restaurant_Review-g293940-d1220169-Reviews-Peking_Canteen-Phnom_Penh.html,,,,,,"Monday
08:00 - 20:00


Saturday
08:00 - 20:00","93 Ph 136, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",011 909548
863,ëy`Garaku Restaurant Cambodia`,/Restaurant_Review-g293940-d10532155-Reviews-Garaku_Restaurant_Cambodia-Phnom_Penh.html,"US$15 -
US$100",Sushi,,,,"Sunday
11:00 - 14:3017:30 - 22:00


Monday
11:00 - 14:3017:30 - 22:00


Tuesday
11:00 - 14:3017:30 - 22:00


Wednesday
11:00 - 14:3017:30 - 22:00


Thursday
11:00 - 14:3017:30 - 22:00


Friday
11:00 - 14:3017:30 - 22:00


Saturday
11:00 - 14:3017:30 - 22:00","No.283,St.63, | Sangkat Tonle Bassac, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)23 210 428
864,Takaraya,/Restaurant_Review-g293940-d8759046-Reviews-Takaraya-Phnom_Penh.html,,,,,,"Sunday
11:00 - 23:45


Monday
11:00 - 23:45


Tuesday
11:00 - 23:45


Wednesday
11:00 - 23:45


Thursday
11:00 - 23:45


Friday
11:00 - 23:45


Saturday
11:00 - 23:45","566 #65 St. 313 Corner | Sangkat Boeung Kak II, Khan Toul Kork, Phnom Penh 12101, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 96 655 3322
865,Premiere du Mekong Restaurant,/Restaurant_Review-g293940-d6996299-Reviews-Premiere_du_Mekong_Restaurant-Phnom_Penh.html,"US$5 -
US$50","Chinese, Fast food, European, Asian, Cambodian",,,,"Sunday
07:00 - 22:00


Monday
07:00 - 22:00


Tuesday
07:00 - 22:00


Wednesday
07:00 - 22:00


Thursday
07:00 - 22:00


Friday
07:00 - 22:00


Saturday
07:00 - 22:00","855 Phnom Penh | Inside Mekong Condomedium, Phnom Penh 12101, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+85523432282
866,Les Jardins d'Orient,/Restaurant_Review-g293940-d1587659-Reviews-Les_Jardins_d_Orient-Phnom_Penh.html,,,,,,,"35 A de la rue 75,, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",00 855 12 413 825
867,Le Saint Malo,/Restaurant_Review-g293940-d7675388-Reviews-Le_Saint_Malo-Phnom_Penh.html,,,,,,,"No. 19 Street 5 | Sangkat Daun Penh, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 (0)66 637 636
868,Uy Kuyteav,/Restaurant_Review-g293940-d8520461-Reviews-Uy_Kuyteav-Phnom_Penh.html,US$5,"Asian, Cambodian","Lunch, Dinner","Seating, Waitstaff, Takeout",Child-friendly,,"| First Floor, Aeon Mall, Phnom Penh 12301, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)+855 15 213 888
869,Diamond Palace II Restaurant,/Restaurant_Review-g293940-d5993520-Reviews-Diamond_Palace_II_Restaurant-Phnom_Penh.html,,,,,,,"# 29EO Street 178, Next to Royal Palace | National Museum, River Front, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",855 23 224 169
870,Rocket Burger,/Restaurant_Review-g293940-d5871174-Reviews-Rocket_Burger-Phnom_Penh.html,"US$5 -
US$6",Fast food,Breakfast,,Cheap Eats,"Sunday
07:00 - 21:00


Monday
07:00 - 21:00


Tuesday
07:00 - 21:00


Wednesday
07:00 - 21:00


Thursday
07:00 - 21:00


Friday
07:00 - 21:00


Saturday
07:00 - 21:00","National Assembly Street Corner Samdech Hun Sen Street, Sangkat Tonle Bassac, Khan Chamcarmon, Phnom Pen, Phnom Penh 855, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 97 992 6603
871,Elite Restaurant,/Restaurant_Review-g293940-d7131650-Reviews-Elite_Restaurant-Phnom_Penh.html,,"Asian, Cambodian",,,,,"No. 53, St 63 Corner St184 Sangkat Pshathmey3, Khan Doun Penh, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23211566
872,Sarpino's Pizzeria Toul Kork Branch,/Restaurant_Review-g293940-d9869312-Reviews-Sarpino_s_Pizzeria_Toul_Kork_Branch-Phnom_Penh.html,,,,,,,"No 150F, St 289 Corner, St 516 | Toul Kork, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23211661
873,Sam Doo Pochentong,/Restaurant_Review-g293940-d9812858-Reviews-Sam_Doo_Pochentong-Phnom_Penh.html,US$15,"Chinese, Seafood, Asian, Vegetarian Friendly, Cambodian",,,,"Sunday
07:00 - 02:00


Monday
07:00 - 02:00


Tuesday
07:00 - 02:00


Wednesday
07:00 - 02:00


Thursday
07:00 - 02:00


Friday
07:00 - 02:00


Saturday
07:00 - 02:00","H5-H6 E0 E1 Russian Blvd | In front of Phnom Penh International Airport, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)077 833 878
874,Chez Dim,/Restaurant_Review-g293940-d7653812-Reviews-Chez_Dim-Phnom_Penh.html,,French,,,,,"45, Street 95, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",10700468
875,Midnite Train,/Restaurant_Review-g293940-d1220135-Reviews-Midnite_Train-Phnom_Penh.html,,,,,,,"Ph 51, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
876,Sam Doo Bali,/Restaurant_Review-g293940-d9812860-Reviews-Sam_Doo_Bali-Phnom_Penh.html,US$15,"Chinese, Asian, Vegetarian Friendly",,,,,"Wat Angtamenh Street | Bali Resort & Apartment Building, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)017966283
877,PC-Hotel,/Restaurant_Review-g293940-d5247637-Reviews-PC_Hotel-Phnom_Penh.html,,,,,,,"60 Rue 51 (Pasteur), Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+85523222120
878,Xpress Sushi Trian & BBQ,/Restaurant_Review-g293940-d10078071-Reviews-Xpress_Sushi_Trian_BBQ-Phnom_Penh.html,US$5,,,,,,"1 #19, St.57 Bkk | Chamkarmorn, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55097E+12
879,All Bar One,/Restaurant_Review-g293940-d6541792-Reviews-All_Bar_One-Phnom_Penh.html,"US$3 -
US$5","Asian, British, Cambodian",,,,"Sunday
07:00 - 00:00


Monday
07:00 - 00:00


Tuesday
07:00 - 00:00


Wednesday
07:00 - 00:00


Thursday
07:00 - 00:00


Friday
07:00 - 00:00


Saturday
07:00 - 00:00","No. 30 Street 108 (Oknha Plong) | Phsar Chas, Daun Penh, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",85593414703
880,Higashiyama Soup and Buffet,/Restaurant_Review-g293940-d7067622-Reviews-Higashiyama_Soup_and_Buffet-Phnom_Penh.html,,,,,,,"66 Sothearos, Tonle Bassac, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",89715050
881,Chatime Aeon Mall,/Restaurant_Review-g293940-d6764918-Reviews-Chatime_Aeon_Mall-Phnom_Penh.html,,"Cafe, International, Asian, Taiwanese",,,,,"Aeon Mall, 1st Floor, Daylight Plaza (#161 on Floor Guide's Shop List), Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
882,KyoChonKorean Fried Chicken,/Restaurant_Review-g293940-d10033093-Reviews-KyoChonKorean_Fried_Chicken-Phnom_Penh.html,,,,,,,"Street 51, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
883,SameSame2,/Restaurant_Review-g293940-d8663799-Reviews-SameSame2-Phnom_Penh.html,US$5,"Italian, American, Asian, Vegetarian Friendly, Cambodian",,,,,"136 81-83, Street | Kandal Market, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)15505085
884,The Romney Bay House Hotel,/Restaurant_Review-g293940-d5247643-Reviews-The_Romney_Bay_House_Hotel-Phnom_Penh.html,,,,,,,"Coast Road | Littlestone, Phnom Penh TN28 8QY, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",01797 364 747
885,Big Mama Bar,/Restaurant_Review-g293940-d7288553-Reviews-Big_Mama_Bar-Phnom_Penh.html,,,,,,,"104st 11 E0, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",77757797
886,Demo,/Restaurant_Review-g293940-d7255706-Reviews-Demo-Phnom_Penh.html,,Spanish,,,,"Sunday
18:00 - 01:30


Monday
18:00 - 01:30


Tuesday
18:00 - 01:30


Wednesday
18:00 - 01:30


Thursday
18:00 - 01:30


Friday
18:00 - 01:30


Saturday
18:00 - 01:30","Blvd Preah Monyvong | #40, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 77 373 000
887,BBQ Station,/Restaurant_Review-g293940-d6478747-Reviews-BBQ_Station-Phnom_Penh.html,,"Chinese, Southwestern, Barbecue, Asian, Cambodian",,,,"Sunday
17:00 - 23:00


Monday
17:00 - 23:00


Tuesday
17:00 - 23:00


Wednesday
17:00 - 23:00


Thursday
17:00 - 23:00


Friday
17:00 - 23:00


Saturday
17:00 - 23:00","122 164, Street | Behind National Children Hospital, Phnom Penh 12000, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+855 11 556 661
888,Novnis,/Restaurant_Review-g293940-d9560822-Reviews-Novnis-Phnom_Penh.html,,,,,,,"#29, Street 334, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
889,Sumibi Yokocho 2nd,/Restaurant_Review-g293940-d9586418-Reviews-Sumibi_Yokocho_2nd-Phnom_Penh.html,US$3,"Japanese, Barbecue, Asian, Korean",Dinner,"Takeout, Reservations, Outdoor Seating, Seating, Waitstaff, Parking Available, Street Parking, Validated Parking, Valet Parking, Free Off-Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi",,"Sunday
17:00 - 00:00


Monday
17:00 - 00:00


Tuesday
17:00 - 00:00


Wednesday
17:00 - 00:00


Thursday
17:00 - 00:00


Friday
17:00 - 00:00


Saturday
17:00 - 00:00","No.22, St. National Assembly, Sangkat Tonle Bassac, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55963E+11
890,MK's GRILL HOUSE,/Restaurant_Review-g293940-d8372847-Reviews-MK_s_GRILL_HOUSE-Phnom_Penh.html,"US$5 -
US$10","American, Indian, Philippine",,"Takeout, Reservations, Seating, Waitstaff, Parking Available, Television, Serves Alcohol, Full Bar, Wine and Beer, Cash Only, Free Wifi",,"Monday
17:00 - 23:00


Tuesday
17:00 - 23:00


Wednesday
17:00 - 23:00


Thursday
17:00 - 23:00


Friday
17:00 - 23:00


Saturday
17:00 - 23:00","82 Street | Chenda Polyclinic, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",070 783 640
891,Kampong Tram II Restaurant,/Restaurant_Review-g293940-d5598904-Reviews-Kampong_Tram_II_Restaurant-Phnom_Penh.html,,,,,,"Sunday
05:30 - 11:30


Monday
05:30 - 11:30


Tuesday
05:30 - 11:30


Wednesday
05:30 - 11:30


Thursday
05:30 - 11:30


Friday
05:30 - 11:30


Saturday
05:30 - 11:30","Street. 128 (Kampuchea Krom Blvd), Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",23888168
892,Hing Hing Restaurant or Heng Heng Restaurant,/Restaurant_Review-g293940-d2099386-Reviews-Hing_Hing_Restaurant_or_Heng_Heng_Restaurant-Phnom_Penh.html,,Chinese,,,,"Sunday
06:00 - 03:00


Monday
06:00 - 03:00


Tuesday
06:00 - 03:00


Wednesday
06:00 - 03:00


Thursday
06:00 - 03:00


Friday
06:00 - 03:00


Saturday
06:00 - 03:00","N0 483, Preah Monivong (St. 93), St.12303, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",
893,De Bao,/Restaurant_Review-g293940-d10164119-Reviews-De_Bao-Phnom_Penh.html,,,,,,,"St 288 #49B Beung Keng Kang 1, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",78700816
894,Cafe So Good Restaurant,/Restaurant_Review-g293940-d5123601-Reviews-Cafe_So_Good_Restaurant-Phnom_Penh.html,,,,,,,"Infront of Choeung Ek Killing Field, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",979104734
895,The Wine Collection,/Restaurant_Review-g293940-d7261749-Reviews-The_Wine_Collection-Phnom_Penh.html,,,,,,,"22-24 Street 586 Khan Toul Kork, Phnom Penh City, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",855 23 881 610
896,POPP Bar Gay,/Restaurant_Review-g293940-d10497902-Reviews-POPP_Bar_Gay-Phnom_Penh.html,,,,,,,"Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",89433363
897,Mip,/Restaurant_Review-g293940-d10118866-Reviews-Mip-Phnom_Penh.html,"US$7 -
US$9","Italian, European, Asian, Korean",,,,,"| Lot 1, Street National Assembly, Sangkat Tonle Bassac, Khan Chamkamorn, Phnom Penh 12301, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",85511747111
898,SamToo,/Restaurant_Review-g293940-d9804206-Reviews-SamToo-Phnom_Penh.html,US$15,Chinese,,,,,"No. 56-58 E0E1, Kampocheakrom Blvd., Phnom Penh, Cambodia, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",+(855)17427688
899,Restocrepes,/Restaurant_Review-g293940-d10067323-Reviews-Restocrepes-Phnom_Penh.html,"US$5 -
US$15",,,,,,"# 28, 432 Street, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",8.55086E+11
900,Bengawan Solo,/Restaurant_Review-g293940-d10593753-Reviews-Bengawan_Solo-Phnom_Penh.html,,"Asian, Indonesian",,,,,"46D, St.488, Beng Trabek, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",12339862
901,Bistrot,/Restaurant_Review-g293940-d6890184-Reviews-Bistrot-Phnom_Penh.html,,French,,,,,"218, Rue 184, Phnom Penh, Cambodia","Asia
  >  Cambodia
  >  Phnom Penh",(0)12496841
